"157ca48f4dba4859","2.0","2.0","0.0","4.0"
"157c31eca19265d4","1.0","3.0","0.0","4.0"
"157c20e15993c341","1.0","1.0","0.0","2.0"
"158c2b556f218784","6.0","24.0","10.0","40.0"
"157fd7ad446d046f","6.0","4.0","1.0","11.0"
"157dcf84a114d1d0","6.0","14.0","5.0","25.0"
"157cb503238f3fad","2.0","4.0","0.0","6.0"
"158519c0297fab65","1.0","2.0","0.0","3.0"
"1584a5ea4e6164a7","3.0","4.0","0.0","7.0"
"157f32c25499926f","2.0","6.0","2.0","10.0"
"157dfdcf93d4553a","2.0","3.0","0.0","5.0"
"157db7a3aa4727e2","0.0","4.0","0.0","4.0"
"157d15c8089bafbb","0.0","3.0","0.0","3.0"
"157c6ccd2828d188","0.0","1.0","0.0","1.0"
"157c620e9b3ece87","0.0","3.0","0.0","3.0"
"157c3f1cee80c5cb","0.0","1.0","0.0","1.0"
"157ba6fe2594240c","2.0","3.0","0.0","5.0"
"15897493e18112e5","3.0","1.0","0.0","4.0"
"1584a441ecf9e0dc","5.0","7.0","3.0","15.0"
"15826a50028a3c71","1.0","1.0","1.0","3.0"
"158016afc349c3a7","2.0","4.0","0.0","6.0"
"157f2815ae6d0bb9","1.0","4.0","0.0","5.0"
"157d361dab3cc412","0.0","1.0","0.0","1.0"
"157ce813e971e0b0","3.0","3.0","2.0","8.0"
"157c210eb1f6d574","0.0","0.0","1.0","1.0"
"157baa9c28aaad17","1.0","2.0","0.0","3.0"
"158462e9dd8bc979","2.0","2.0","1.0","5.0"
"157d81e111ddeaae","0.0","1.0","0.0","1.0"
"157c904474e4ea3d","1.0","1.0","0.0","2.0"
"157c6936bdc96111","1.0","5.0","1.0","7.0"
"158c0145b83c84c9","1.0","0.0","0.0","1.0"
"1584b846eebc64de","2.0","2.0","1.0","5.0"
"1580eb6c21497422","0.0","1.0","0.0","1.0"
"15801e2368d0d489","0.0","3.0","0.0","3.0"
"158000fca0450414","0.0","4.0","2.0","6.0"
"157df2bcce16dd01","2.0","4.0","1.0","7.0"
"157df065d6c8e0ef","0.0","4.0","1.0","5.0"
"157da5313eddd6d7","0.0","1.0","0.0","1.0"
"157d38dabed6bb9a","0.0","1.0","0.0","1.0"
"157d04e3c0fb6926","0.0","8.0","0.0","8.0"
"157ced0ee1c43963","2.0","5.0","1.0","8.0"
"157bffa3d41cfecc","0.0","5.0","1.0","6.0"
"15883a4a52040341","1.0","10.0","2.0","13.0"
"15845651434c1727","1.0","1.0","0.0","2.0"
"158270bcc55a1d2a","0.0","8.0","2.0","10.0"
"157e9dc21b9d7fb7","1.0","6.0","0.0","7.0"
"157e0ff748fa5f70","0.0","1.0","0.0","1.0"
"157d0875b9f94c11","8.0","9.0","0.0","17.0"
"157cdc5f8cf9e9f5","3.0","21.0","2.0","26.0"
"15893f5559aab761","2.0","2.0","0.0","4.0"
"1584ec71ebb55307","1.0","0.0","0.0","1.0"
"157f38a9e36f83a2","0.0","1.0","0.0","1.0"
"157e5821000d62a6","0.0","4.0","1.0","5.0"
"157e10a726fe18df","2.0","5.0","2.0","9.0"
"157c0e4e866d8ad8","2.0","3.0","0.0","5.0"
"157bf884cbf88f39","2.0","5.0","1.0","8.0"
"158c92e2ff8f2b71","5.0","42.0","3.0","50.0"
"158504a2495d8d74","1.0","7.0","1.0","9.0"
"1584ecfa373a2908","1.0","4.0","1.0","6.0"
"157faa85675e4c42","2.0","26.0","0.0","28.0"
"157d411150666398","4.0","2.0","1.0","7.0"
"157cafd5d88e6cf0","1.0","0.0","0.0","1.0"
"157bd7f03e4dc9f3","1.0","1.0","1.0","3.0"
"158b9586718ef27e","9.0","53.0","1.0","63.0"
"15876551fc4e3fb8","2.0","6.0","2.0","10.0"
"15855726460ed217","1.0","0.0","0.0","1.0"
"1585026738c1049e","4.0","4.0","0.0","8.0"
"15849ef2d65a37d8","2.0","2.0","0.0","4.0"
"1583f3598b2dbc50","7.0","11.0","2.0","20.0"
"157c05658709eb87","0.0","1.0","1.0","2.0"
"1584fea0b8a5f401","2.0","4.0","0.0","6.0"
"1584d29f0f0c4c1a","3.0","6.0","1.0","10.0"
"15837a330015b443","1.0","1.0","0.0","2.0"
"1581deda45c9043f","0.0","1.0","0.0","1.0"
"158015e73f32f49f","3.0","6.0","5.0","14.0"
"157d2cdedcbd4d34","4.0","4.0","3.0","11.0"
"157d1826d59f0f56","0.0","5.0","0.0","5.0"
"157bd7671c6d74bf","0.0","4.0","0.0","4.0"
"1585f06d6ab83f01","3.0","3.0","2.0","8.0"
"158533b1a827b7af","2.0","3.0","0.0","5.0"
"157edd0181714447","0.0","4.0","0.0","4.0"
"157d910f96933857","1.0","0.0","0.0","1.0"
"157d649f1650e9e8","1.0","18.0","1.0","20.0"
"157d03043b14dc6d","0.0","1.0","0.0","1.0"
