"492","0.0","1.0","0.0","1.0"
"493","2.0","5.0","4.0","11.0"
"495","1.0","1.0","0.0","2.0"
"496","1.0","1.0","1.0","3.0"
"497","1.0","0.0","1.0","2.0"
"498","0.0","2.0","0.0","2.0"
"499","18.0","150.0","1.0","169.0"
"500","2.0","1.0","0.0","3.0"
"501","0.0","0.0","2.0","2.0"
"502","0.0","11.0","2.0","13.0"
"504","4.0","11.0","3.0","18.0"
"505","0.0","1.0","1.0","2.0"
"506","1.0","3.0","1.0","5.0"
"507","0.0","2.0","3.0","5.0"
"508","2.0","0.0","0.0","2.0"
"509","1.0","0.0","0.0","1.0"
"511","3.0","18.0","0.0","21.0"
"513","0.0","3.0","2.0","5.0"
"514","0.0","1.0","0.0","1.0"
"515","1.0","11.0","2.0","14.0"
"516","1.0","1.0","1.0","3.0"
"517","0.0","4.0","1.0","5.0"
"518","0.0","2.0","0.0","2.0"
"520","1.0","4.0","1.0","6.0"
"521","0.0","3.0","1.0","4.0"
"523","3.0","17.0","2.0","22.0"
"524","1.0","7.0","0.0","8.0"
"525","1.0","4.0","1.0","6.0"
"526","0.0","1.0","1.0","2.0"
"527","0.0","0.0","3.0","3.0"
"528","3.0","1.0","1.0","5.0"
"529","0.0","3.0","0.0","3.0"
"530","0.0","0.0","1.0","1.0"
"531","0.0","3.0","0.0","3.0"
"532","2.0","1.0","0.0","3.0"
"533","1.0","0.0","2.0","3.0"
"534","1.0","3.0","1.0","5.0"
"535","0.0","1.0","0.0","1.0"
"536","0.0","3.0","0.0","3.0"
"537","0.0","1.0","0.0","1.0"
"538","0.0","1.0","1.0","2.0"
"539","0.0","0.0","1.0","1.0"
"540","2.0","0.0","0.0","2.0"
"541","0.0","12.0","2.0","14.0"
"542","2.0","0.0","0.0","2.0"
"543","2.0","7.0","4.0","13.0"
"544","0.0","1.0","1.0","2.0"
"545","7.0","8.0","5.0","20.0"
"546","0.0","0.0","2.0","2.0"
"549","0.0","3.0","1.0","4.0"
"550","1.0","2.0","0.0","3.0"
"551","0.0","1.0","0.0","1.0"
"552","0.0","2.0","0.0","2.0"
"554","3.0","1.0","1.0","5.0"
"555","0.0","1.0","0.0","1.0"
"556","1.0","1.0","1.0","3.0"
"557","3.0","0.0","0.0","3.0"
"558","3.0","1.0","1.0","5.0"
"559","0.0","2.0","0.0","2.0"
"560","0.0","3.0","0.0","3.0"
"561","1.0","2.0","0.0","3.0"
"562","4.0","1.0","0.0","5.0"
"564","0.0","2.0","0.0","2.0"
"565","0.0","0.0","1.0","1.0"
"566","1.0","0.0","1.0","2.0"
"567","24.0","54.0","5.0","83.0"
"568","0.0","2.0","0.0","2.0"
"569","0.0","3.0","2.0","5.0"
"570","2.0","3.0","0.0","5.0"
"571","1.0","5.0","1.0","7.0"
"572","0.0","1.0","0.0","1.0"
"573","0.0","1.0","0.0","1.0"
"574","1.0","3.0","0.0","4.0"
"576","0.0","1.0","0.0","1.0"
"578","3.0","6.0","2.0","11.0"
"579","0.0","1.0","0.0","1.0"
"580","0.0","1.0","1.0","2.0"
"581","0.0","1.0","0.0","1.0"
"582","1.0","1.0","0.0","2.0"
"583","1.0","0.0","0.0","1.0"
"584","2.0","4.0","0.0","6.0"
"585","1.0","1.0","0.0","2.0"
"586","1.0","1.0","1.0","3.0"
"588","0.0","2.0","0.0","2.0"
"590","1.0","3.0","4.0","8.0"
"591","1.0","8.0","2.0","11.0"
"592","0.0","0.0","1.0","1.0"
"593","3.0","2.0","0.0","5.0"
"594","1.0","1.0","0.0","2.0"
"595","1.0","0.0","0.0","1.0"
"596","0.0","1.0","0.0","1.0"
"597","6.0","3.0","0.0","9.0"
"598","1.0","0.0","0.0","1.0"
"599","0.0","2.0","3.0","5.0"
"600","1.0","5.0","1.0","7.0"
"601","0.0","0.0","4.0","4.0"
"602","4.0","1.0","0.0","5.0"
"604","0.0","3.0","0.0","3.0"
"605","0.0","1.0","0.0","1.0"
"606","0.0","2.0","0.0","2.0"
"607","2.0","0.0","1.0","3.0"
"609","1.0","1.0","2.0","4.0"
"613","2.0","3.0","3.0","8.0"
"614","1.0","3.0","1.0","5.0"
"615","0.0","1.0","0.0","1.0"
"616","3.0","9.0","1.0","13.0"
"617","0.0","1.0","1.0","2.0"
"618","1.0","1.0","2.0","4.0"
"619","0.0","0.0","1.0","1.0"
"620","3.0","0.0","1.0","4.0"
"622","0.0","1.0","0.0","1.0"
"623","2.0","3.0","0.0","5.0"
"624","3.0","2.0","0.0","5.0"
"626","0.0","2.0","2.0","4.0"
"627","0.0","1.0","0.0","1.0"
"628","0.0","1.0","5.0","6.0"
"629","1.0","1.0","0.0","2.0"
"630","1.0","3.0","1.0","5.0"
"631","1.0","0.0","1.0","2.0"
"633","2.0","0.0","1.0","3.0"
"634","1.0","4.0","1.0","6.0"
"635","0.0","0.0","1.0","1.0"
"636","1.0","1.0","0.0","2.0"
"637","0.0","13.0","3.0","16.0"
"638","0.0","1.0","0.0","1.0"
"639","0.0","1.0","0.0","1.0"
"640","0.0","2.0","0.0","2.0"
"641","1.0","1.0","2.0","4.0"
"642","2.0","3.0","3.0","8.0"
"643","0.0","1.0","0.0","1.0"
"644","0.0","6.0","0.0","6.0"
"646","2.0","0.0","0.0","2.0"
"648","0.0","1.0","1.0","2.0"
"649","2.0","3.0","0.0","5.0"
"651","1.0","4.0","4.0","9.0"
"652","0.0","1.0","1.0","2.0"
"653","2.0","3.0","1.0","6.0"
"654","2.0","1.0","0.0","3.0"
"655","2.0","6.0","1.0","9.0"
"656","1.0","2.0","1.0","4.0"
"657","0.0","0.0","1.0","1.0"
"658","0.0","6.0","0.0","6.0"
"659","0.0","1.0","1.0","2.0"
"660","0.0","1.0","0.0","1.0"
"661","1.0","4.0","1.0","6.0"
"662","1.0","1.0","1.0","3.0"
"663","1.0","1.0","0.0","2.0"
"664","2.0","5.0","1.0","8.0"
"666","0.0","3.0","0.0","3.0"
"667","2.0","3.0","2.0","7.0"
"668","0.0","0.0","2.0","2.0"
"669","9.0","4.0","5.0","18.0"
"670","10.0","13.0","4.0","27.0"
"671","1.0","0.0","1.0","2.0"
"672","1.0","1.0","0.0","2.0"
"673","10.0","12.0","10.0","32.0"
"675","2.0","2.0","1.0","5.0"
"676","1.0","5.0","2.0","8.0"
"677","0.0","0.0","1.0","1.0"
"678","5.0","3.0","3.0","11.0"
"680","1.0","2.0","1.0","4.0"
"681","0.0","2.0","0.0","2.0"
"682","3.0","2.0","0.0","5.0"
"683","0.0","1.0","0.0","1.0"
"684","0.0","2.0","1.0","3.0"
"686","0.0","5.0","0.0","5.0"
"687","1.0","0.0","1.0","2.0"
"688","1.0","1.0","0.0","2.0"
"689","8.0","5.0","1.0","14.0"
"690","1.0","3.0","0.0","4.0"
"692","0.0","3.0","0.0","3.0"
"693","1.0","1.0","0.0","2.0"
"694","0.0","4.0","1.0","5.0"
"696","2.0","4.0","0.0","6.0"
"697","0.0","1.0","0.0","1.0"
"700","0.0","0.0","1.0","1.0"
"702","1.0","1.0","2.0","4.0"
"704","1.0","0.0","0.0","1.0"
"705","3.0","1.0","3.0","7.0"
"706","3.0","0.0","1.0","4.0"
"708","1.0","4.0","0.0","5.0"
"709","0.0","1.0","0.0","1.0"
"711","0.0","6.0","0.0","6.0"
"712","0.0","0.0","1.0","1.0"
"713","0.0","3.0","1.0","4.0"
"716","0.0","5.0","0.0","5.0"
"717","1.0","3.0","3.0","7.0"
"718","0.0","1.0","1.0","2.0"
"719","0.0","1.0","0.0","1.0"
"720","0.0","1.0","1.0","2.0"
"721","1.0","0.0","1.0","2.0"
"722","0.0","0.0","2.0","2.0"
"723","3.0","0.0","0.0","3.0"
"724","1.0","1.0","1.0","3.0"
"725","1.0","1.0","0.0","2.0"
"726","1.0","1.0","0.0","2.0"
"727","1.0","3.0","0.0","4.0"
"729","11.0","15.0","2.0","28.0"
"730","2.0","0.0","0.0","2.0"
"732","5.0","21.0","3.0","29.0"
"733","0.0","2.0","2.0","4.0"
"734","1.0","1.0","0.0","2.0"
"735","1.0","2.0","0.0","3.0"
"736","3.0","4.0","0.0","7.0"
"737","3.0","4.0","0.0","7.0"
